id,channel,isComplete,label,shapeCluster,subCluster,labelConfidence,outlierType,outlierShape,firmwareVersion,type,activePower,activePowerDelta,reactivePower,apparentPower,current,voltage,phase,hertz,energy,energy_delta,coilReversed,timestamp,time_delta,sensor
52319474,1,True,,,,,,,41,5,335,-16,-2184,6740,28.508,236.427,-81.2,50.0,0.0,,true,2017-12-18T07:14:18+00:00,,2000
52318117,1,True,,,,,,,41,5,339,-11,-2224,6890,28.312,243.381,-81.2,50.0,0.0,,true,2017-12-18T07:11:38+00:00,,2000
52316814,1,True,,,,,,,41,5,302,-65,-2152,6361,28.256,225.127,-81.9,50.0,0.0,,true,2017-12-18T07:08:58+00:00,,2000
52315465,1,True,,,,,,,41,5,375,1,-2224,6694,28.21,237.297,-80.1,50.0,0.0,,true,2017-12-18T07:06:16+00:00,,2000
52314079,1,True,,,,,,,41,5,337,26,-2115,6605,28.355,232.95,-80.8,50.0,0.0,,true,2017-12-18T07:03:36+00:00,,2000
52312789,1,True,,,,,,,41,5,332,-1.0,-2273,6884,28.287,243.381,-81.5,50.0,0.0,,true,2017-12-18T07:00:56+00:00,,2000
52311396,1,True,,,,,,,41,5,333,13,-2281,7007,28.488,245.989,-81.5,50.0,0.0,,true,2017-12-18T06:58:16+00:00,,2000
52310131,1,True,,,,,,,41,5,321,3,-2288,6991,28.422,245.989,-81.9,50.0,0.0,,true,2017-12-18T06:55:36+00:00,,2000
52308753,1,True,,,,,,,41,5,413,48,-2306,7021,28.444,246.858,-79.8,50.0,0.0,,true,2017-12-18T06:52:56+00:00,,2000
52307429,1,True,,,,,,,41,5,372,-5.0,-2262,6766,28.307,239.035,-80.5,50.0,0.0,,true,2017-12-18T06:50:16+00:00,,2000
52306081,1,True,,,,,,,41,5,377,14,-2307,6931,28.582,242.512,-80.5,50.0,0.0,,true,2017-12-18T06:47:36+00:00,,2000
52304782,1,True,,,,,,,41,5,359,-3,-2237,6598,28.538,231.212,-80.8,50.0,0.0,,true,2017-12-18T06:44:56+00:00,,2000
52303265,1,True,,,,,,,41,5,354,-11,-2304,6854,28.469,240.773,-81.2,50.0,0.0,,true,2017-12-18T06:42:16+00:00,,2000
52301798,1,True,,,,,,,41,5,382,-7,-2214,6836,28.495,239.904,-80.1,50.0,0.0,,true,2017-12-18T06:39:36+00:00,,2000
52300560,1,True,,,,,,,41,5,413,4,-2263,6849,28.447,240.773,-79.4,50.0,0.0,,true,2017-12-18T06:36:56+00:00,,2000
52299360,1,True,,,,,,,41,5,404,-12,-2246,7005,28.581,245.12,-79.4,50.0,0.0,,true,2017-12-18T06:34:16+00:00,,2000
52298158,1,True,,,,,,,41,5,404,-12,-2215,6938,28.713,241.643,-79.4,50.0,0.0,,true,2017-12-18T06:31:36+00:00,,2000
52296992,1,True,,,,,,,41,5,364,-18,-2281,7065,28.723,245.989,-80.8,50.0,0.0,,true,2017-12-18T06:28:56+00:00,,2000
52295803,1,True,,,,,,,41,5,382,14,-2273,7069,28.738,245.989,-80.1,50.0,0.0,,true,2017-12-18T06:26:16+00:00,,2000
52294595,1,True,,,,,,,41,5,407,9,-2284,7190,28.823,249.466,-79.8,50.0,0.0,,true,2017-12-18T06:23:36+00:00,,2000
52293428,1,True,,,,,,,41,5,326,7,-2129,6707,28.688,233.82,-81.2,50.0,0.0,,true,2017-12-18T06:20:56+00:00,,2000
52292277,1,True,,,,,,,41,5,356,-40,-2230,6895,28.432,242.512,-80.8,50.0,0.0,,true,2017-12-18T06:18:16+00:00,,2000
52291077,1,True,,,,,,,41,5,342,2,-2207,6818,28.627,238.166,-80.8,50.0,0.0,,true,2017-12-18T06:15:36+00:00,,2000
52289888,1,True,,,,,,,41,5,342,-6,-2309,6836,28.705,238.166,-81.2,50.0,0.0,,true,2017-12-18T06:12:56+00:00,,2000
52288720,1,True,,,,,,,41,5,314,-11,-2092,6598,28.432,232.081,-81.2,50.0,0.0,,true,2017-12-18T06:10:16+00:00,,2000
52287583,1,True,,,,,,,41,5,432,60,-2117,6677,28.454,234.689,-78.3,50.0,0.0,,true,2017-12-18T06:07:36+00:00,,2000
52286392,1,True,,,,,,,41,5,348,5,-2109,6740,28.406,237.297,-80.5,50.0,0.0,,true,2017-12-18T06:04:56+00:00,,2000
52285092,1,True,,,,,,,41,5,364,-6,-2218,6754,28.568,236.427,-80.5,50.0,0.0,,true,2017-12-18T06:02:16+00:00,,2000
52283820,1,True,,,,,,,41,5,392,10,-2180,6839,28.404,240.773,-79.4,50.0,0.0,,true,2017-12-18T05:59:36+00:00,,2000
52282629,1,True,,,,,,,41,5,330,2,-2293,6998,28.553,245.12,-81.5,50.0,0.0,,true,2017-12-18T05:56:56+00:00,,2000
52281477,1,True,,,,,,,41,5,318,-17,-2319,7009,28.596,245.12,-81.9,50.0,0.0,,true,2017-12-18T05:54:16+00:00,,2000
52280332,1,True,,,,,,,41,5,325,8,-2310,7055,28.581,246.858,-81.9,50.0,0.0,,true,2017-12-18T05:51:36+00:00,,2000
52279121,1,True,,,,,,,41,5,336,-10,-2287,7013,28.51,245.989,-81.5,50.0,0.0,,true,2017-12-18T05:48:56+00:00,,2000
52277908,1,True,,,,,,,41,5,313,-6,-2327,7055,28.581,246.858,-82.2,50.0,0.0,,true,2017-12-18T05:46:16+00:00,,2000
52276576,1,True,,,,,,,41,5,356,34,-2277,7035,28.599,245.989,-80.8,50.0,0.0,,true,2017-12-18T05:43:36+00:00,,2000
52275312,1,True,,,,,,,41,5,343,-6,-2319,7003,28.573,245.12,-81.2,50.0,0.0,,true,2017-12-18T05:40:56+00:00,,2000
52274163,1,True,,,,,,,41,5,357,-14,-2186,6711,28.49,235.558,-80.5,50.0,0.0,,true,2017-12-18T05:38:16+00:00,,2000
52273079,1,True,,,,,,,41,5,401,39,-2174,6611,27.86,237.297,-79.4,50.0,0.0,,true,2017-12-18T05:35:36+00:00,,2000
52272005,1,True,,,,,,,41,5,294,-31.0,-2276,6947,28.442,244.25,-82.6,50.0,0.0,,true,2017-12-18T05:32:56+00:00,,2000
52270808,1,True,,,,,,,41,5,325,-41,-2271,6905,28.272,244.25,-81.5,50.0,0.0,,true,2017-12-18T05:30:16+00:00,,2000
52269754,1,True,,,,,,,41,5,296,-18,-2174,6638,28.183,235.558,-81.9,50.0,0.0,,true,2017-12-18T05:27:36+00:00,,2000
52268751,1,True,,,,,,,41,5,309,-9,-2285,6914,28.309,244.25,-82.2,50.0,0.0,,true,2017-12-18T05:24:56+00:00,,2000
52267722,1,True,,,,,,,41,5,339,-10,-2270,6864,28.307,242.512,-81.2,50.0,0.0,,true,2017-12-18T05:22:16+00:00,,2000
52266695,1,True,,,,,,,41,5,350,-29,-2189,6835,28.287,241.643,-80.8,50.0,0.0,,true,2017-12-18T05:19:36+00:00,,2000
52265691,1,True,,,,,,,41,5,340,14,-2116,6723,28.229,238.166,-80.8,50.0,0.0,,true,2017-12-18T05:16:56+00:00,,2000
52264760,1,True,,,,,,,41,5,328,-22,-2067,6488,28.168,230.343,-80.8,50.0,0.0,,true,2017-12-18T05:14:16+00:00,,2000
52263863,1,True,,,,,,,41,5,333,-12,-2099,6390,28.168,226.866,-80.8,50.0,0.0,,true,2017-12-18T05:11:36+00:00,,2000
52262974,1,True,,,,,,,41,5,400,40,-2075,6417,28.287,226.866,-78.7,50.0,0.0,,true,2017-12-18T05:08:56+00:00,,2000
52262021,1,True,,,,,,,41,5,340,-16,-2137,6623,28.221,234.689,-80.8,50.0,0.0,,true,2017-12-18T05:06:16+00:00,,2000
52261088,1,True,,,,,,,41,5,333,-63,-2152,6760,28.284,239.035,-80.8,50.0,0.0,,true,2017-12-18T05:03:36+00:00,,2000
52260179,1,True,,,,,,,41,5,369,36,-2190,6532,28.36,230.343,-80.1,50.0,0.0,,true,2017-12-18T05:00:56+00:00,,2000
52259267,1,True,,,,,,,41,5,425,54,-2195,6865,28.411,241.643,-78.7,50.0,0.0,,true,2017-12-18T04:58:16+00:00,,2000
52258299,1,True,,,,,,,41,5,307,-45,-2179,6521,28.417,229.474,-81.9,50.0,0.0,,true,2017-12-18T04:55:36+00:00,,2000
52257326,1,True,,,,,,,41,5,329,-7,-2229,6924,28.452,243.381,-81.5,50.0,0.0,,true,2017-12-18T04:52:56+00:00,,2000
52256344,1,True,,,,,,,41,5,379,3,-2299,6921,28.338,244.25,-80.5,50.0,0.0,,true,2017-12-18T04:50:16+00:00,,2000
52255455,1,True,,,,,,,41,5,396,-21,-2154,6710,28.487,235.558,-79.4,50.0,0.0,,true,2017-12-18T04:47:36+00:00,,2000
52254415,1,True,,,,,,,41,5,345,27,-2150,6790,28.408,239.035,-80.8,50.0,0.0,,true,2017-12-18T04:44:56+00:00,,2000
52253549,1,True,,,,,,,41,5,377,-8,-2203,6790,28.304,239.904,-80.1,50.0,0.0,,true,2017-12-18T04:42:16+00:00,,2000
52252635,1,True,,,,,,,41,5,337,7,-2221,6857,28.482,240.773,-81.2,50.0,0.0,,true,2017-12-18T04:39:36+00:00,,2000
52251712,1,True,,,,,,,41,5,393,56.0,-2199,6904,28.571,241.643,-79.8,50.0,0.0,,true,2017-12-18T04:36:56+00:00,,2000
52250773,1,True,,,,,,,41,5,337,13,-2314,6947,28.545,243.381,-81.5,50.0,0.0,,true,2017-12-18T04:34:16+00:00,,2000
52249943,1,True,,,,,,,41,5,336,9,-2223,6967,28.525,244.25,-81.2,50.0,0.0,,true,2017-12-18T04:31:36+00:00,,2000
52249151,1,True,,,,,,,41,5,335,4.0,-2216,6806,28.475,239.035,-81.2,50.0,0.0,,true,2017-12-18T04:28:56+00:00,,2000
52248300,1,True,,,,,,,41,5,331,-7,-2318,6886,28.602,240.773,-81.5,50.0,0.0,,true,2017-12-18T04:26:16+00:00,,2000
52247298,1,True,,,,,,,41,5,343,18,-2310,6873,28.548,240.773,-81.2,50.0,0.0,,true,2017-12-18T04:23:36+00:00,,2000
52246232,1,True,,,,,,,41,5,376,20,-2221,6684,28.378,235.558,-80.1,50.0,0.0,,true,2017-12-18T04:20:56+00:00,,2000
52245188,1,True,,,,,,,41,5,335,8.0,-2231,6887,28.502,241.643,-81.2,50.0,0.0,,true,2017-12-18T04:18:16+00:00,,2000
52244177,1,True,,,,,,,41,5,327,-6,-2173,6779,28.467,238.166,-81.2,50.0,0.0,,true,2017-12-18T04:15:36+00:00,,2000
52243240,1,True,,,,,,,41,5,376,7,-2310,6937,28.401,244.25,-80.5,50.0,0.0,,true,2017-12-18T04:12:56+00:00,,2000
52242311,1,True,,,,,,,41,5,407,39,-2286,6873,28.342,242.512,-79.8,50.0,0.0,,true,2017-12-18T04:10:16+00:00,,2000
52241363,1,True,,,,,,,41,5,366,12,-2241,6732,28.269,238.166,-80.5,50.0,0.0,,true,2017-12-18T04:07:36+00:00,,2000
52240483,1,True,,,,,,,41,5,340,-9,-2231,6845,28.33,241.643,-81.2,50.0,0.0,,true,2017-12-18T04:04:56+00:00,,2000
52239578,1,True,,,,,,,41,5,383,32,-2201,6553,28.342,231.212,-79.8,50.0,0.0,,true,2017-12-18T04:02:16+00:00,,2000
52238749,1,True,,,,,,,41,5,321,-16,-2279,6960,28.398,245.12,-81.9,50.0,0.0,,true,2017-12-18T03:59:36+00:00,,2000
52237950,1,True,,,,,,,41,5,354,-32,-2292,7085,28.701,246.858,-80.8,50.0,0.0,,true,2017-12-18T03:56:56+00:00,,2000
52237173,1,True,,,,,,,41,5,367,1,-2250,7027,28.569,245.989,-80.5,50.0,0.0,,true,2017-12-18T03:54:16+00:00,,2000
52236386,1,True,,,,,,,41,5,322,-16,-2338,6978,28.573,244.25,-81.9,50.0,0.0,,true,2017-12-18T03:51:36+00:00,,2000
52235595,1,True,,,,,,,41,5,360,11.0,-2275,6903,28.365,243.381,-80.8,50.0,0.0,,true,2017-12-18T03:48:56+00:00,,2000
52234832,1,True,,,,,,,41,5,349,29,-2218,6908,28.488,242.512,-80.8,50.0,0.0,,true,2017-12-18T03:46:16+00:00,,2000
52234040,1,True,,,,,,,41,5,403,-31,-2238,7029,28.578,245.989,-79.4,50.0,0.0,,true,2017-12-18T03:43:36+00:00,,2000
52233271,1,True,,,,,,,41,5,346,-12,-2153,6549,28.541,229.474,-80.8,50.0,0.0,,true,2017-12-18T03:40:56+00:00,,2000
52232485,1,True,,,,,,,41,5,418,34,-2243,6890,28.312,243.381,-79.1,50.0,0.0,,true,2017-12-18T03:38:16+00:00,,2000
52231687,1,True,,,,,,,41,5,413,56,-2160,6568,28.516,230.343,-79.1,50.0,0.0,,true,2017-12-18T03:35:36+00:00,,2000
52230941,1,True,,,,,,,41,5,395,-4,-2172,6631,28.363,233.82,-79.4,50.0,0.0,,true,2017-12-18T03:32:56+00:00,,2000
52230158,1,True,,,,,,,41,5,337,-11,-2266,6879,28.47,241.643,-81.2,50.0,0.0,,true,2017-12-18T03:30:16+00:00,,2000
52229385,1,True,,,,,,,41,5,356,25,-2165,6688,28.289,236.427,-80.5,50.0,0.0,,true,2017-12-18T03:27:36+00:00,,2000
52228627,1,True,,,,,,,41,5,355,-66,-2256,6983,28.389,245.989,-80.8,50.0,0.0,,true,2017-12-18T03:24:56+00:00,,2000
52227860,1,True,,,,,,,41,5,321,-12,-2175,6836,28.498,239.904,-81.5,50.0,0.0,,true,2017-12-18T03:22:16+00:00,,2000
52227108,1,True,,,,,,,41,5,377,14,-2303,6926,28.457,243.381,-80.5,50.0,0.0,,true,2017-12-18T03:19:36+00:00,,2000
52226309,1,True,,,,,,,41,5,351,7.0,-2305,6956,28.482,244.25,-81.2,50.0,0.0,,true,2017-12-18T03:16:56+00:00,,2000
52225499,1,True,,,,,,,41,5,344,-17,-2209,6760,28.49,237.297,-80.8,50.0,0.0,,true,2017-12-18T03:14:16+00:00,,2000
52224694,1,True,,,,,,,41,5,390,9,-2241,6945,28.436,244.25,-79.8,50.0,0.0,,true,2017-12-18T03:11:36+00:00,,2000
52223939,1,True,,,,,,,41,5,395,52,-2099,6305,28.226,223.389,-79.1,50.0,0.0,,true,2017-12-18T03:08:56+00:00,,2000
52223174,1,True,,,,,,,41,5,327,-24,-2170,6730,28.158,239.035,-81.2,50.0,0.0,,true,2017-12-18T03:06:16+00:00,,2000
52222395,1,True,,,,,,,41,5,333,-35,-2130,6672,28.327,235.558,-80.8,50.0,0.0,,true,2017-12-18T03:03:36+00:00,,2000
52221580,1,True,,,,,,,41,5,316,-2.0,-2132,6408,28.467,225.127,-81.2,50.0,0.0,,true,2017-12-18T03:00:56+00:00,,2000
52220800,1,True,,,,,,,41,5,318,-35,-2318,6935,28.495,243.381,-81.9,50.0,0.0,,true,2017-12-18T02:58:16+00:00,,2000
52219985,1,True,,,,,,,41,5,355,1,-2173,6373,28.421,224.258,-80.5,50.0,0.0,,true,2017-12-18T02:55:36+00:00,,2000
52219151,1,True,,,,,,,41,5,378,2,-2214,6668,28.206,236.427,-80.1,50.0,0.0,,true,2017-12-18T02:52:56+00:00,,2000
52218322,1,True,,,,,,,41,5,353,3,-2320,6990,28.516,245.12,-81.2,50.0,0.0,,true,2017-12-18T02:50:16+00:00,,2000
52217497,1,True,,,,,,,41,5,351,15,-2246,6767,28.518,237.297,-80.8,50.0,0.0,,true,2017-12-18T02:47:36+00:00,,2000
52216666,1,True,,,,,,,41,5,362,3,-2293,6909,28.391,243.381,-80.8,50.0,0.0,,true,2017-12-18T02:44:56+00:00,,2000
52215855,1,True,,,,,,,41,5,327,14,-2267,6957,28.483,244.25,-81.5,50.0,0.0,,true,2017-12-18T02:42:16+00:00,,2000
52215064,1,True,,,,,,,41,5,387,-2,-2225,6960,28.597,243.381,-79.8,50.0,0.0,,true,2017-12-18T02:39:36+00:00,,2000
52214301,1,True,,,,,,,41,5,340,-4,-2271,6987,28.505,245.12,-81.2,50.0,0.0,,true,2017-12-18T02:36:56+00:00,,2000
52213486,1,True,,,,,,,41,5,389,7,-2198,6721,28.535,235.558,-79.8,50.0,0.0,,true,2017-12-18T02:34:16+00:00,,2000
52212687,1,True,,,,,,,41,5,400,16,-2300,6818,28.318,240.773,-79.8,50.0,0.0,,true,2017-12-18T02:31:36+00:00,,2000
52211859,1,True,,,,,,,41,5,343,21,-2276,6987,28.406,245.989,-81.2,50.0,0.0,,true,2017-12-18T02:28:56+00:00,,2000
52211064,1,True,,,,,,,41,5,322,1,-2254,6985,28.597,244.25,-81.5,50.0,0.0,,true,2017-12-18T02:26:16+00:00,,2000
52210285,1,True,,,,,,,41,5,366,3,-2306,6981,28.584,244.25,-80.8,50.0,0.0,,true,2017-12-18T02:23:36+00:00,,2000
52209520,1,True,,,,,,,41,5,331,-57.0,-2247,6785,28.594,237.297,-81.5,50.0,0.0,,true,2017-12-18T02:20:56+00:00,,2000
52208751,1,True,,,,,,,41,5,388,3,-2282,6801,28.454,239.035,-80.1,50.0,0.0,,true,2017-12-18T02:18:16+00:00,,2000
52207959,1,True,,,,,,,41,5,333,7,-2285,6789,28.507,238.166,-81.5,50.0,0.0,,true,2017-12-18T02:15:36+00:00,,2000
52207166,1,True,,,,,,,41,5,399,26,-2142,6657,28.579,232.95,-79.1,50.0,0.0,,true,2017-12-18T02:12:56+00:00,,2000
52206384,1,True,,,,,,,41,5,349,-64,-2232,6958,28.49,244.25,-80.8,50.0,0.0,,true,2017-12-18T02:10:16+00:00,,2000
52205594,1,True,,,,,,,41,5,353,26,-2211,6792,28.622,237.297,-80.8,50.0,0.0,,true,2017-12-18T02:07:36+00:00,,2000
52204828,1,True,,,,,,,41,5,329,-32.0,-2268,6973,28.45,245.12,-81.5,50.0,0.0,,true,2017-12-18T02:04:56+00:00,,2000
52203997,1,True,,,,,,,41,5,361,-2,-2228,6506,28.462,228.604,-80.5,50.0,0.0,,true,2017-12-18T02:02:16+00:00,,2000
52203242,1,True,,,,,,,41,5,397,4.0,-2099,6464,28.606,225.997,-79.1,50.0,0.0,,true,2017-12-18T01:59:36+00:00,,2000
52202463,1,True,,,,,,,41,5,393,-27,-2248,7039,28.615,245.989,-79.8,50.0,0.0,,true,2017-12-18T01:56:56+00:00,,2000
52201755,1,True,,,,,,,41,5,388,12,-2243,6732,28.371,237.297,-80.1,50.0,0.0,,true,2017-12-18T01:54:16+00:00,,2000
52201012,1,True,,,,,,,41,5,341,5,-2315,6834,28.592,239.035,-81.5,50.0,0.0,,true,2017-12-18T01:51:36+00:00,,2000
52200267,1,True,,,,,,,41,5,372,-6,-2216,6912,28.606,241.643,-80.1,50.0,0.0,,true,2017-12-18T01:48:56+00:00,,2000
52199499,1,True,,,,,,,41,5,316,-1,-2301,6907,28.584,241.643,-81.9,50.0,0.0,,true,2017-12-18T01:46:16+00:00,,2000
52198743,1,True,,,,,,,41,5,377,8,-2221,6675,28.028,238.166,-80.1,50.0,0.0,,true,2017-12-18T01:43:36+00:00,,2000
52198027,1,True,,,,,,,41,5,357,-26,-2147,6826,28.455,239.904,-80.5,50.0,0.0,,true,2017-12-18T01:40:56+00:00,,2000
52197263,1,True,,,,,,,41,5,338,9,-2244,6819,28.426,239.904,-81.2,50.0,0.0,,true,2017-12-18T01:38:16+00:00,,2000
52196504,1,True,,,,,,,41,5,368,30,-2267,6845,28.432,240.773,-80.5,50.0,0.0,,true,2017-12-18T01:35:36+00:00,,2000
52195783,1,True,,,,,,,41,5,386,10,-2173,6826,28.351,240.773,-79.8,50.0,0.0,,true,2017-12-18T01:32:56+00:00,,2000
52195037,1,True,,,,,,,41,5,344,6,-2209,6878,28.363,242.512,-80.8,50.0,0.0,,true,2017-12-18T01:30:16+00:00,,2000
52194287,1,True,,,,,,,41,5,337,1,-2178,6560,28.375,231.212,-80.8,50.0,0.0,,true,2017-12-18T01:27:36+00:00,,2000
52193561,1,True,,,,,,,41,5,318,-16,-2213,6914,28.513,242.512,-81.5,50.0,0.0,,true,2017-12-18T01:24:56+00:00,,2000
52192894,1,True,,,,,,,41,5,370,19,-2251,6972,28.446,245.12,-80.5,50.0,0.0,,true,2017-12-18T01:22:16+00:00,,2000
52192167,1,True,,,,,,,41,5,320,-87.0,-2330,7149,28.858,247.727,-81.9,50.0,0.0,,true,2017-12-18T01:19:36+00:00,,2000
52191369,1,True,,,,,,,41,5,407,-2,-2273,7112,28.813,246.858,-79.8,50.0,0.0,,true,2017-12-18T01:16:56+00:00,,2000
52190534,1,True,,,,,,,41,5,384,-28,-2085,6523,28.863,225.997,-79.4,50.0,0.0,,true,2017-12-18T01:14:16+00:00,,2000
52189722,1,True,,,,,,,41,5,412,-18,-2205,6840,28.825,237.297,-79.1,50.0,0.0,,true,2017-12-18T01:11:36+00:00,,2000
52188968,1,True,,,,,,,41,5,399,-2,-2336,6978,28.777,242.512,-80.1,50.0,0.0,,true,2017-12-18T01:08:56+00:00,,2000
52188215,1,True,,,,,,,41,5,339,-2,-2165,6901,28.769,239.904,-80.8,50.0,0.0,,true,2017-12-18T01:06:16+00:00,,2000
52187431,1,True,,,,,,,41,5,397,-27,-2246,7030,28.785,244.25,-79.8,50.0,0.0,,true,2017-12-18T01:03:36+00:00,,2000
52186626,1,True,,,,,,,41,5,363,-25,-2270,7066,28.624,246.858,-80.8,50.0,0.0,,true,2017-12-18T01:00:56+00:00,,2000
52185816,1,True,,,,,,,41,5,348,14,-2353,7090,28.823,245.989,-81.2,50.0,0.0,,true,2017-12-18T00:58:16+00:00,,2000
52185004,1,True,,,,,,,41,5,392,-32,-2261,7128,28.776,247.727,-79.8,50.0,0.0,,true,2017-12-18T00:55:36+00:00,,2000
52184188,1,True,,,,,,,41,5,379,10,-2238,6658,28.688,232.081,-80.1,50.0,0.0,,true,2017-12-18T00:52:56+00:00,,2000
52183406,1,True,,,,,,,41,5,324,-77,-2192,6814,28.406,239.904,-81.5,50.0,0.0,,true,2017-12-18T00:50:16+00:00,,2000
52182600,1,True,,,,,,,41,5,424,47,-2242,6841,28.622,239.035,-79.1,50.0,0.0,,true,2017-12-18T00:47:36+00:00,,2000
52181739,1,True,,,,,,,41,5,376,41,-2182,6542,28.617,228.604,-80.1,50.0,0.0,,true,2017-12-18T00:44:56+00:00,,2000
52180876,1,True,,,,,,,41,5,414,40,-2284,7008,28.591,245.12,-79.4,50.0,0.0,,true,2017-12-18T00:42:16+00:00,,2000
52180000,1,True,,,,,,,41,5,350,2,-2237,6874,28.653,239.904,-80.8,50.0,0.0,,true,2017-12-18T00:39:36+00:00,,2000
52179165,1,True,,,,,,,41,5,329,-41,-2244,6971,28.642,243.381,-81.5,50.0,0.0,,true,2017-12-18T00:36:56+00:00,,2000
52178382,1,True,,,,,,,41,5,423,7,-2275,7081,28.685,246.858,-79.1,50.0,0.0,,true,2017-12-18T00:34:16+00:00,,2000
52177605,1,True,,,,,,,41,5,387,-22,-2255,6825,28.657,238.166,-80.1,50.0,0.0,,true,2017-12-18T00:31:36+00:00,,2000
52176835,1,True,,,,,,,41,5,339,5,-2348,7167,28.833,248.596,-81.5,50.0,0.0,,true,2017-12-18T00:28:56+00:00,,2000
52176022,1,True,,,,,,,41,5,332,9.0,-2366,7174,28.962,247.727,-81.9,50.0,0.0,,true,2017-12-18T00:26:16+00:00,,2000
52175236,1,True,,,,,,,41,5,323,-10,-2302,7062,28.812,245.12,-81.9,50.0,0.0,,true,2017-12-18T00:23:36+00:00,,2000
52174485,1,True,,,,,,,41,5,392,-8,-2207,6900,28.764,239.904,-79.8,50.0,0.0,,true,2017-12-18T00:20:56+00:00,,2000
52173732,1,True,,,,,,,41,5,374,-46,-2213,6962,28.708,242.512,-80.1,50.0,0.0,,true,2017-12-18T00:18:16+00:00,,2000
52172931,1,True,,,,,,,41,5,340,-52,-2234,6844,28.427,240.773,-81.2,50.0,0.0,,true,2017-12-18T00:15:36+00:00,,2000
52172084,1,True,,,,,,,41,5,424,46,-2233,7026,28.667,245.12,-79.1,50.0,0.0,,true,2017-12-18T00:12:56+00:00,,2000
52171281,1,True,,,,,,,41,5,410,-18,-2193,6788,28.503,238.166,-79.1,50.0,0.0,,true,2017-12-18T00:10:16+00:00,,2000
52170490,1,True,,,,,,,41,5,334,-32,-2188,6740,28.3,238.166,-81.2,50.0,0.0,,true,2017-12-18T00:07:36+00:00,,2000
52169737,1,True,,,,,,,41,5,309,-96,-2000,6336,28.365,223.389,-80.8,50.0,0.0,,true,2017-12-18T00:04:55+00:00,,2000
52168964,1,True,,,,,,,41,5,419,27,-2200,6787,28.292,239.904,-79.1,50.0,0.0,,true,2017-12-18T00:02:15+00:00,,2000
52168184,1,True,,,,,,,41,5,327,3,-2279,6997,28.546,245.12,-81.5,50.0,0.0,,true,2017-12-17T23:59:35+00:00,,2000
52167423,1,True,,,,,,,41,5,329,3,-2285,6979,28.574,244.25,-81.5,50.0,0.0,,true,2017-12-17T23:56:55+00:00,,2000
52166658,1,True,,,,,,,41,5,330,3,-2321,7035,28.602,245.989,-81.5,50.0,0.0,,true,2017-12-17T23:54:15+00:00,,2000
52165877,1,True,,,,,,,41,5,342,-13,-2280,6890,28.411,242.512,-81.2,50.0,0.0,,true,2017-12-17T23:51:35+00:00,,2000
52165092,1,True,,,,,,,41,5,393,17,-2205,6915,28.516,242.512,-79.8,50.0,0.0,,true,2017-12-17T23:48:55+00:00,,2000
52164299,1,True,,,,,,,41,5,384,33,-2205,6833,28.277,241.643,-79.8,50.0,0.0,,true,2017-12-17T23:46:15+00:00,,2000
52163537,1,True,,,,,,,41,5,338,-48.0,-2239,6776,28.348,239.035,-81.2,50.0,0.0,,true,2017-12-17T23:43:35+00:00,,2000
52162732,1,True,,,,,,,41,5,386,2,-2094,6698,28.33,236.427,-79.4,50.0,0.0,,true,2017-12-17T23:40:55+00:00,,2000
52161939,1,True,,,,,,,41,5,307,-15,-2232,6871,28.335,242.512,-81.9,50.0,0.0,,true,2017-12-17T23:38:15+00:00,,2000
52161140,1,True,,,,,,,41,5,336,-1,-2247,6829,28.366,240.773,-81.2,50.0,0.0,,true,2017-12-17T23:35:35+00:00,,2000
52160338,1,True,,,,,,,41,5,362,-33,-2216,6771,28.122,240.773,-80.5,50.0,0.0,,true,2017-12-17T23:32:55+00:00,,2000
52159526,1,True,,,,,,,41,5,326,8,-2178,6734,28.274,238.166,-81.2,50.0,0.0,,true,2017-12-17T23:30:15+00:00,,2000
52158728,1,True,,,,,,,41,5,336,8,-2230,6902,28.36,243.381,-81.2,50.0,0.0,,true,2017-12-17T23:27:35+00:00,,2000
52157897,1,True,,,,,,,41,5,341,10,-2277,6847,28.335,241.643,-81.2,50.0,0.0,,true,2017-12-17T23:24:55+00:00,,2000
52157107,1,True,,,,,,,41,5,315,-3,-2282,6899,28.35,243.381,-81.9,50.0,0.0,,true,2017-12-17T23:22:15+00:00,,2000
52156283,1,True,,,,,,,41,5,354,22,-2339,7164,28.818,248.596,-81.2,50.0,0.0,,true,2017-12-17T23:19:35+00:00,,2000
52155441,1,True,,,,,,,41,5,331,19,-2362,7190,28.823,249.466,-81.9,50.0,0.0,,true,2017-12-17T23:16:55+00:00,,2000
52154614,1,True,,,,,,,41,5,309,-9,-2367,7190,28.822,249.466,-82.2,50.0,0.0,,true,2017-12-17T23:14:15+00:00,,2000
52153775,1,True,,,,,,,41,5,319,13,-2357,7248,28.954,250.335,-82.2,50.0,0.0,,true,2017-12-17T23:11:35+00:00,,2000
52152936,1,True,,,,,,,41,5,340,18,-2329,7143,28.837,247.727,-81.5,50.0,0.0,,true,2017-12-17T23:08:55+00:00,,2000
52152035,1,True,,,,,,,41,5,391,-21,-2264,7085,28.703,246.858,-80.1,50.0,0.0,,true,2017-12-17T23:06:15+00:00,,2000
52151139,1,True,,,,,,,41,5,349,-74,-2183,6781,28.576,237.297,-80.8,50.0,0.0,,true,2017-12-17T23:03:35+00:00,,2000
