timestamp;energy
15.12.2017 0:00;164,250616
15.12.2017 1:00;158,700595
15.12.2017 2:00;169,350635
15.12.2017 3:00;147,600553
15.12.2017 4:00;170,100638
15.12.2017 5:00;83,250312
15.12.2017 6:00;41,250155
15.12.2017 7:00;28,350106
15.12.2017 8:00;27,450103
15.12.2017 9:00;20,550077
15.12.2017 10:00;24,750093
15.12.2017 11:00;25,800097
15.12.2017 12:00;25,350095
15.12.2017 13:00;15,000056
15.12.2017 14:00;32,10012
15.12.2017 15:00;29,100109
15.12.2017 16:00;39,600148
15.12.2017 17:00;28,950109
15.12.2017 18:00;27,750104
15.12.2017 19:00;29,850112
15.12.2017 20:00;46,950176
15.12.2017 21:00;10,500039
15.12.2017 22:00;7,500028
15.12.2017 23:00;49,500186
16.12.2017 0:00;163,350612
16.12.2017 1:00;162,000607
16.12.2017 2:00;162,600609
16.12.2017 3:00;160,0506
16.12.2017 4:00;153,450575
16.12.2017 5:00;411,601543
16.12.2017 6:00;723,902713
16.12.2017 7:00;788,102954
16.12.2017 8:00;755,852833
16.12.2017 9:00;19,500073
16.12.2017 10:00;16,500062
16.12.2017 11:00;23,550088
16.12.2017 12:00;23,700089
16.12.2017 13:00;25,200095
16.12.2017 14:00;33,900127
16.12.2017 15:00;19,200072
16.12.2017 16:00;38,100143
16.12.2017 17:00;32,250121
16.12.2017 18:00;40,500152
16.12.2017 19:00;27,000101
16.12.2017 20:00;34,80013
16.12.2017 21:00;219,450823
16.12.2017 22:00;162,75061
16.12.2017 23:00;157,800591
17.12.2017 0:00;160,0506
17.12.2017 1:00;160,350601
17.12.2017 2:00;175,350657
17.12.2017 3:00;160,350601
17.12.2017 4:00;190,800715
17.12.2017 5:00;77,25029
17.12.2017 6:00;38,550145
17.12.2017 7:00;27,450103
17.12.2017 8:00;23,700089
17.12.2017 9:00;19,050071
17.12.2017 10:00;14,250053
17.12.2017 11:00;11,550043
17.12.2017 12:00;21,750082
17.12.2017 13:00;21,150079
17.12.2017 14:00;22,200083
17.12.2017 15:00;20,250076
17.12.2017 16:00;28,200106
17.12.2017 17:00;27,300102
17.12.2017 18:00;29,850112
17.12.2017 19:00;35,250132
17.12.2017 20:00;43,050161
17.12.2017 21:00;229,950862
17.12.2017 22:00;162,900611
17.12.2017 23:00;152,850573
18.12.2017 0:00;171,600643
18.12.2017 1:00;160,950603
18.12.2017 2:00;176,10066
18.12.2017 3:00;162,300608
18.12.2017 4:00;183,300687
18.12.2017 5:00;71,400268
18.12.2017 6:00;35,700134
18.12.2017 7:00;17,100064
18.12.2017 8:00;14,400054
18.12.2017 9:00;10,350039
18.12.2017 10:00;30,900116
18.12.2017 11:00;15,150057
18.12.2017 12:00;22,650085
18.12.2017 13:00;15,450058
18.12.2017 14:00;17,850067
18.12.2017 15:00;23,250087
18.12.2017 16:00;19,500073
18.12.2017 17:00;33,750127
18.12.2017 18:00;22,950086
18.12.2017 19:00;31,500118
18.12.2017 20:00;42,75016
18.12.2017 21:00;231,900869
18.12.2017 22:00;154,80058
18.12.2017 23:00;153,900577
19.12.2017 0:00;164,850618
19.12.2017 1:00;165,000618
19.12.2017 2:00;177,150664
19.12.2017 3:00;156,300586
19.12.2017 4:00;169,350635
19.12.2017 5:00;76,050285
19.12.2017 6:00;38,850146
19.12.2017 7:00;19,350073
19.12.2017 8:00;17,100064
19.12.2017 9:00;31,200117
19.12.2017 10:00;11,250042
19.12.2017 11:00;28,950109
19.12.2017 12:00;14,400054
19.12.2017 13:00;21,150079
19.12.2017 14:00;25,650096
19.12.2017 15:00;12,150046
19.12.2017 16:00;26,850101
19.12.2017 17:00;23,850089
19.12.2017 18:00;27,300102
19.12.2017 19:00;30,450114
19.12.2017 20:00;39,000146
19.12.2017 21:00;205,200769
19.12.2017 22:00;149,40056
19.12.2017 23:00;145,800547
20.12.2017 0:00;155,700584
20.12.2017 1:00;153,450575
20.12.2017 2:00;168,00063
20.12.2017 3:00;138,000517
20.12.2017 4:00;140,100525
20.12.2017 5:00;140,250526
20.12.2017 6:00;154,500579
20.12.2017 7:00;144,900543
20.12.2017 8:00;166,800625
20.12.2017 9:00;163,950615
20.12.2017 10:00;157,650591
20.12.2017 11:00;159,450598
20.12.2017 12:00;166,200623
20.12.2017 13:00;159,300597
20.12.2017 14:00;149,40056
20.12.2017 15:00;145,500545
20.12.2017 16:00;144,300541
20.12.2017 17:00;158,400594
20.12.2017 18:00;154,80058
20.12.2017 19:00;143,850539
20.12.2017 20:00;149,40056
20.12.2017 21:00;158,100593
20.12.2017 22:00;156,000585
20.12.2017 23:00;147,450553
21.12.2017 0:00;152,10057
21.12.2017 1:00;162,000607
21.12.2017 2:00;166,950626
21.12.2017 3:00;140,850528
21.12.2017 4:00;134,550504
21.12.2017 5:00;129,900487
21.12.2017 6:00;140,550527
21.12.2017 7:00;142,800535
21.12.2017 8:00;171,000641
21.12.2017 9:00;149,850562
21.12.2017 10:00;154,65058
21.12.2017 11:00;153,450575
21.12.2017 12:00;157,200589
21.12.2017 13:00;137,100514
21.12.2017 14:00;147,600553
21.12.2017 15:00;136,650512
21.12.2017 16:00;149,250559
21.12.2017 17:00;145,500545
21.12.2017 18:00;151,800569
21.12.2017 19:00;144,00054
21.12.2017 20:00;143,550538
21.12.2017 21:00;168,750633
21.12.2017 22:00;144,450541
21.12.2017 23:00;151,95057
22.12.2017 0:00;154,80058
22.12.2017 1:00;164,100615
22.12.2017 2:00;162,900611
22.12.2017 3:00;131,250492
22.12.2017 4:00;162,900611
22.12.2017 5:00;76,650287
22.12.2017 6:00;42,60016
22.12.2017 7:00;18,300069
22.12.2017 8:00;27,450103
22.12.2017 9:00;19,650074
22.12.2017 10:00;24,900093
22.12.2017 11:00;24,900093
22.12.2017 12:00;20,100075
22.12.2017 13:00;18,000068
22.12.2017 14:00;22,050083
22.12.2017 15:00;22,500084
22.12.2017 16:00;14,700055
22.12.2017 17:00;30,750115
22.12.2017 18:00;20,250076
22.12.2017 19:00;45,900172
22.12.2017 20:00;37,200139
22.12.2017 21:00;252,900948
22.12.2017 22:00;159,750599
22.12.2017 23:00;160,2006
23.12.2017 0:00;157,950592
23.12.2017 1:00;171,000641
23.12.2017 2:00;165,750621
23.12.2017 3:00;141,30053
23.12.2017 4:00;170,85064
23.12.2017 5:00;75,300282
23.12.2017 6:00;39,150147
23.12.2017 7:00;26,5501
23.12.2017 8:00;22,200083
23.12.2017 9:00;19,500073
23.12.2017 10:00;8,400032
23.12.2017 11:00;28,650107
23.12.2017 12:00;17,700066
23.12.2017 13:00;28,350106
23.12.2017 14:00;12,600047
23.12.2017 15:00;28,350106
23.12.2017 16:00;15,150057
23.12.2017 17:00;30,150113
23.12.2017 18:00;23,100087
23.12.2017 19:00;32,250121
23.12.2017 20:00;29,100109
23.12.2017 21:00;238,350893
23.12.2017 22:00;147,000551
23.12.2017 23:00;152,400571
24.12.2017 0:00;160,0506
24.12.2017 1:00;176,400661
24.12.2017 2:00;169,950637
24.12.2017 3:00;154,65058
24.12.2017 4:00;177,900667
24.12.2017 5:00;85,200319
24.12.2017 6:00;16,350061
24.12.2017 7:00;2,950011
24.12.2017 8:00;14,600055
24.12.2017 9:00;17,100064
24.12.2017 10:00;19,800074
24.12.2017 11:00;25,350095
24.12.2017 12:00;17,100064
24.12.2017 13:00;24,300091
24.12.2017 14:00;15,750059
24.12.2017 15:00;24,300091
24.12.2017 16:00;28,800108
24.12.2017 17:00;24,300091
24.12.2017 18:00;28,650107
24.12.2017 19:00;28,950109
24.12.2017 20:00;38,550145
24.12.2017 21:00;232,05087
24.12.2017 22:00;147,750554
24.12.2017 23:00;148,800558
25.12.2017 0:00;144,600542
25.12.2017 1:00;157,800591
25.12.2017 2:00;151,500568
25.12.2017 3:00;130,65049
25.12.2017 4:00;160,350601
25.12.2017 5:00;79,9503
25.12.2017 6:00;30,600115
25.12.2017 7:00;15,000056
25.12.2017 8:00;27,750104
25.12.2017 9:00;17,100064
25.12.2017 10:00;32,850123
